Id,Label,,
49362,Fauvism,,
49363,Neo-Expressionism,,
49364,Post-Impressionism,,
49365,Rococo,,
49366,Lyrical Abstraction,,
49367,Minimalism,,
49368,Realism,,
49369,Synthetic Cubism,,
49370,Impressionism,,
49371,Symbolism,,
49372,Early Renaissance,,
49373,Impressionism,,
49374,Naturalism,,
49375,Junk Art,,
49376,Neo-Expressionism,,
49377,Art Informel,,
49378,Color Field Painting,,
49379,Neoclassicism,,
49380,Cubism,,
49381,Regionalism,,
49382,Minimalism,,
49383,Pop Art,,
49384,Spatialism,,
49385,Op Art,,
49386,Cubism,,
49387,Minimalism,,
49388,Symbolism,,
49389,Impressionism,,
49390,Symbolism,,
49391,Minimalism,,
49392,Impressionism,,
49393,Impressionism,,
49394,Minimalism,,
49395,Symbolism,,
49396,Impressionism,,
49397,Post-Impressionism,,
49398,Realism,,
49399,Post-Impressionism,,
49400,Socialist Realism,,
49401,Minimalism,,
49402,Realism,,
49403,Abstract Expressionism,,
49404,Art Nouveau (Modern),,
49405,Minimalism,,
49406,Expressionism,,
49407,High Renaissance,,
49408,Impressionism,,
49409,Impressionism,,
49410,Magic Realism,,
49411,Symbolism,,
49412,Art Informel,,
49413,Impressionism,,
49414,Post-Impressionism,,
49415,Fantastic Realism,,
49416,Luminism,,
49417,Impressionism,,
49418,Impressionism,,
49419,Minimalism,,
49420,Post-Impressionism,,
49421,Cubism,,
49422,Impressionism,,
49423,Color Field Painting,,
49424,Ukiyo-e,,
49425,Impressionism,,
49426,Impressionism,,
49427,Art Informel,,
49428,Romanticism,,
49429,Kitsch,,
49430,Cubism,,
49431,Surrealism,,
49432,Minimalism,,
49433,Neo-Pop Art,,
49434,Surrealism,,
49435,Post-Impressionism,,
49436,Precisionism,,
49437,Symbolism,,
49438,Minimalism,,
49439,Social Realism,,
49440,Minimalism,,
49441,Impressionism,,
49442,Impressionism,,
49443,Surrealism,,
49444,Color Field Painting,,
49445,Pop Art,,
49446,Precisionism,,
49447,NaÌøve Art (Primitivism),,
49448,Impressionism,,
49449,Art Nouveau (Modern),,
49450,Minimalism,,
49451,Post-Impressionism,,
49452,Symbolism,,
49453,Minimalism,,
49454,Op Art,,
49455,Impressionism,,
49456,Symbolism,,
49457,Impressionism,,
49458,Impressionism,,
49459,Romanticism,,
49460,Impressionism,,
49461,Impressionism,,
49462,Impressionism,,
49463,Minimalism,,
49464,Minimalism,,
49465,Impressionism,,
49466,Impressionism,,
49467,Impressionism,,
49468,Realism,,
49469,Minimalism,,
49470,Tachisme,,
49471,Art Nouveau (Modern),,
49472,Impressionism,,
49473,Impressionism,,
49474,Impressionism,,
49475,Regionalism,,
49476,Social Realism,,
49477,Impressionism,,
49478,Minimalism,,
49479,Post-Impressionism,,
49480,Impressionism,,
49481,Minimalism,,
49482,Impressionism,,
49483,Symbolism,,
49484,Impressionism,,
49485,Impressionism,,
49486,Post-Impressionism,,
49487,Realism,,
49488,Minimalism,,
49489,Impressionism,,
49490,Post-Impressionism,,
49491,Art Informel,,
49492,Impressionism,,
49493,Minimalism,,
49494,Realism,,
49495,Fantastic Realism,,
49496,Impressionism,,
49497,Impressionism,,
49498,Post-Impressionism,,
49499,Minimalism,,
49500,Post-Impressionism,,
49501,Post-Impressionism,,
49502,Impressionism,,
49503,Minimalism,,
49504,Impressionism,,
49505,Post-Impressionism,,
49506,Post-Impressionism,,
49507,Nouveau RÌ©alisme,,
49508,Impressionism,,
49509,Impressionism,,
49510,Impressionism,,
49511,Impressionism,,
49512,Impressionism,,
49513,Post-Impressionism,,
49514,Art Nouveau (Modern),,
49515,Expressionism,,
49516,Impressionism,,
49517,Post-Impressionism,,
49518,Impressionism,,
49519,Post-Impressionism,,
49520,Minimalism,,
49521,Impressionism,,
49522,Impressionism,,
49523,Post-Impressionism,,
49524,Post-Impressionism,,
49525,Art Nouveau (Modern),,
49526,Neoplasticism,,
49527,Neoclassicism,,
49528,Post-Impressionism,,
49529,Impressionism,,
49530,Magic Realism,,
49531,Impressionism,,
49532,Impressionism,,
49533,Post-Impressionism,,
49534,Minimalism,,
49535,Impressionism,,
49536,Post-Impressionism,,
49537,Impressionism,,
49538,NaÌøve Art (Primitivism),,
49539,Fauvism,,
49540,Neoclassicism,,
49541,Neoclassicism,,
49542,Impressionism,,
49543,Neoclassicism,,
49544,Realism,,
49545,Pointillism,,
49546,Post-Impressionism,,
49547,Post-Impressionism,,
49548,Impressionism,,
49549,Symbolism,,
49550,Post-Impressionism,,
49551,Post-Impressionism,,
49552,Post-Impressionism,,
49553,Post-Impressionism,,
49554,Post-Impressionism,,
49555,Nouveau RÌ©alisme,,
49556,Symbolism,,
49557,Constructivism,,
49558,Neoclassicism,,
49559,Social Realism,,
49560,Impressionism,,
49561,Impressionism,,
49562,Impressionism,,
49563,Neoclassicism,,
49564,Post-Impressionism,,
49565,Neoclassicism,,
49566,Post-Impressionism,,
49567,Symbolism,,
49568,Post-Impressionism,,
49569,Minimalism,,
49570,Post-Impressionism,,
49571,Impressionism,,
49572,Realism,,
49573,Surrealism,,
49574,Neoclassicism,,
49575,Op Art,,
49576,Neoclassicism,,
49577,Neoclassicism,,
49578,Impressionism,,
49579,Impressionism,,
49580,Neoclassicism,,
49581,Post-Impressionism,,
49582,Post-Impressionism,,
49583,Neoclassicism,,
49584,Post-Impressionism,,
49585,Expressionism,,
49586,Surrealism,,
49587,Post-Impressionism,,
49588,Impressionism,,
49589,Op Art,,
49590,Lyrical Abstraction,,
49591,Kinetic Art,,
49592,Expressionism,,
49593,Futurism,,
49594,Neoclassicism,,
49595,Impressionism,,
49596,Impressionism,,
49597,Romanticism,,
49598,Neoclassicism,,
49599,Post-Impressionism,,
49600,Post-Impressionism,,
49601,Post-Impressionism,,
49602,Post-Impressionism,,
49603,Post-Impressionism,,
49604,Neoclassicism,,
49605,Op Art,,
49606,Neo-Expressionism,,
49607,Post-Impressionism,,
49608,Post-Impressionism,,
49609,Realism,,
49610,Futurism,,
49611,Surrealism,,
49612,Abstract Art,,
49613,Impressionism,,
49614,Neoclassicism,,
49615,New European Painting,,
49616,Post-Impressionism,,
49617,Neoclassicism,,
49618,Post-Impressionism,,
49619,Realism,,
49620,Impressionism,,
49621,Post-Impressionism,,
49622,Post-Impressionism,,
49623,Post-Impressionism,,
49624,Op Art,,
49625,Neoclassicism,,
49626,Impressionism,,
49627,Surrealism,,
49628,Post-Impressionism,,
49629,Futurism,,
49630,Surrealism,,
49631,Contemporary Realism,,
49632,Dada,,
49633,Neoclassicism,,
49634,Surrealism,,
49635,Impressionism,,
49636,Neoclassicism,,
49637,Post-Impressionism,,
49638,Impressionism,,
49639,Post-Impressionism,,
49640,Post-Impressionism,,
49641,Post-Impressionism,,
49642,Post-Impressionism,,
49643,Impressionism,,
49644,Neoclassicism,,
49645,Impressionism,,
49646,Neoclassicism,,
49647,Realism,,
49648,Post-Impressionism,,
49649,Futurism,,
49650,Pop Art,,
49651,Academicism,,
49652,Impressionism,,
49653,Post-Impressionism,,
49654,Post-Impressionism,,
49655,Minimalism,,
49656,Futurism,,
49657,Post-Impressionism,,
49658,Neoclassicism,,
49659,Impressionism,,
49660,Post-Impressionism,,
49661,Neoclassicism,,
49662,Impressionism,,
49663,Realism,,
49664,Impressionism,,
49665,Constructivism,,
49666,Neoclassicism,,
49667,Pointillism,,
49668,Post-Impressionism,,
49669,Romanticism,,
49670,Surrealism,,
49671,Abstract Expressionism,,
49672,Neo-Expressionism,,
49673,Neoclassicism,,
49674,Op Art,,
49675,Expressionism,,
49676,Stuckism,,
49677,Constructivism,,
49678,Neoclassicism,,
49679,Post-Impressionism,,
49680,Post-Impressionism,,
49681,Pop Art,,
49682,Op Art,,
49683,Neo-Expressionism,,
49684,Neoclassicism,,
49685,Surrealism,,
49686,Symbolism,,
49687,Cubism,,
49688,Futurism,,
49689,Post-Impressionism,,
49690,Neo-Expressionism,,
49691,Neoclassicism,,
49692,Orphism,,
49693,Neoclassicism,,
49694,Cubism,,
49695,Post-Impressionism,,
49696,Impressionism,,
49697,Orphism,,
49698,Ukiyo-e,,
49699,Constructivism,,
49700,Post-Impressionism,,
49701,Surrealism,,
49702,Surrealism,,
49703,Post-Impressionism,,
49704,NaÌøve Art (Primitivism),,
49705,Futurism,,
49706,Cubism,,
49707,Neo-Expressionism,,
49708,Neo-Expressionism,,
49709,Neo-Expressionism,,
49710,Surrealism,,
49711,Post-Impressionism,,
49712,Surrealism,,
49713,Post-Impressionism,,
49714,Surrealism,,
49715,Cubism,,
49716,Neo-Expressionism,,
49717,Magic Realism,,
49718,Neo-Expressionism,,
49719,Neo-Expressionism,,
49720,Surrealism,,
49721,Surrealism,,
49722,Neo-Expressionism,,
49723,Surrealism,,
49724,Cubism,,
49725,Realism,,
49726,Synthetic Cubism,,
49727,Pointillism,,
49728,Tachisme,,
49729,Art Nouveau (Modern),,
49730,Post-Painterly Abstraction,,
49731,Realism,,
49732,Neo-Expressionism,,
49733,Neo-Expressionism,,
49734,Abstract Expressionism,,
49735,Surrealism,,
49736,Neo-Expressionism,,
49737,Neo-Expressionism,,
49738,Minimalism,,
49739,NaÌøve Art (Primitivism),,
49740,Realism,,
49741,NaÌøve Art (Primitivism),,
49742,Art Nouveau (Modern),,
49743,NaÌøve Art (Primitivism),,
49744,Mannerism (Late Renaissance),,
49745,Realism,,
49746,Expressionism,,
49747,Academicism,,
49748,Impressionism,,
49749,Neo-Expressionism,,
49750,Impressionism,,
49751,Impressionism,,
49752,Neo-Expressionism,,
49753,Neo-Expressionism,,
49754,Minimalism,,
49755,Surrealism,,
49756,Neo-Expressionism,,
49757,Post-Impressionism,,
49758,NaÌøve Art (Primitivism),,
49759,Ukiyo-e,,
49760,Art Nouveau (Modern),,
49761,Art Informel,,
49762,Expressionism,,
49763,Impressionism,,
49764,Impressionism,,
49765,Neo-baroque,,
49766,Neo-Expressionism,,
49767,Neo-Expressionism,,
49768,Minimalism,,
49769,Neo-Expressionism,,
49770,Surrealism,,
49771,Art Nouveau (Modern),,
49772,NaÌøve Art (Primitivism),,
49773,Realism,,
49774,Post-Impressionism,,
49775,Realism,,
49776,Art Informel,,
49777,Impressionism,,
49778,Romanticism,,
49779,Expressionism,,
49780,Feminist Art,,
49781,Expressionism,,
49782,Neo-Expressionism,,
49783,Surrealism,,
49784,Neo-Expressionism,,
49785,Romanticism,,
49786,Minimalism,,
49787,Art Nouveau (Modern),,
49788,Neo-Expressionism,,
49789,Realism,,
49790,Surrealism,,
49791,Lyrical Abstraction,,
49792,Art Nouveau (Modern),,
49793,Cyber Art,,
49794,Expressionism,,
49795,Expressionism,,
49796,Abstract Expressionism,,
49797,Hard Edge Painting,,
49798,Neo-Expressionism,,
49799,Ink and wash painting,,
49800,Realism,,
49801,Surrealism,,
49802,Minimalism,,
49803,Neo-Expressionism,,
49804,Art Nouveau (Modern),,
49805,Neo-Expressionism,,
49806,Minimalism,,
49807,Romanticism,,
49808,Expressionism,,
49809,Fantastic Realism,,
49810,Realism,,
49811,Expressionism,,
49812,Art Nouveau (Modern),,
49813,Surrealism,,
49814,Impressionism,,
49815,Neo-Expressionism,,
49816,Romanticism,,
49817,Minimalism,,
49818,Cloisonnism,,
49819,Surrealism,,
49820,Neo-Expressionism,,
49821,Art Nouveau (Modern),,
49822,Neo-Expressionism,,
49823,Surrealism,,
49824,NaÌøve Art (Primitivism),,
49825,Symbolism,,
49826,NaÌøve Art (Primitivism),,
49827,Fantastic Realism,,
49828,Expressionism,,
49829,Realism,,
49830,Metaphysical art,,
49831,Ukiyo-e,,
49832,Impressionism,,
49833,Neo-Expressionism,,
49834,Impressionism,,
49835,Minimalism,,
49836,Realism,,
49837,Art Informel,,
49838,Neo-Expressionism,,
49839,Art Nouveau (Modern),,
49840,Neo-Expressionism,,
49841,Romanticism,,
49842,Impressionism,,
49843,Impressionism,,
49844,Realism,,
49845,Impressionism,,
49846,Mannerism (Late Renaissance),,
49847,Minimalism,,
49848,Cubism,,
49849,Impressionism,,
49850,Symbolism,,
49851,Neo-Expressionism,,
49852,Expressionism,,
49853,Minimalism,,
49854,Art Informel,,
49855,Realism,,
49856,Neo-Expressionism,,
49857,Neo-Expressionism,,
49858,Post-Impressionism,,
49859,Dada,,
49860,Fauvism,,
49861,Synthetic Cubism,,
49862,Impressionism,,
49863,Realism,,
49864,Realism,,
49865,Romanticism,,
49866,Post-Impressionism,,
49867,Impressionism,,
49868,Symbolism,,
49869,Abstract Art,,
49870,Surrealism,,
49871,Minimalism,,
49872,Romanticism,,
49873,Post-Impressionism,,
49874,Surrealism,,
49875,Impressionism,,
49876,Realism,,
49877,Realism,,
49878,Realism,,
49879,Lowbrow Art,,
49880,Ukiyo-e,,
49881,Metaphysical art,,
49882,Abstract Art,,
49883,Expressionism,,
49884,Realism,,
49885,Conceptual Art,,
49886,Post-Impressionism,,
49887,Pop Art,,
49888,Surrealism,,
49889,Post-Impressionism,,
49890,Art Nouveau (Modern),,
49891,Shin-hanga,,
49892,Realism,,
49893,Realism,,
49894,Impressionism,,
49895,Realism,,
49896,NaÌøve Art (Primitivism),,
49897,Expressionism,,
49898,Realism,,
49899,Impressionism,,
49900,Expressionism,,
49901,Romanticism,,
49902,SÅçsaku hanga,,
49903,SÅçsaku hanga,,
49904,Abstract Expressionism,,
49905,Impressionism,,
49906,SÅçsaku hanga,,
49907,Realism,,
49908,Symbolism,,
49909,Romanticism,,
49910,SÅçsaku hanga,,
49911,Art Informel,,
49912,SÅçsaku hanga,,
49913,SÅçsaku hanga,,
49914,SÅçsaku hanga,,
49915,SÅçsaku hanga,,
49916,SÅçsaku hanga,,
49917,SÅçsaku hanga,,
49918,Impressionism,,
49919,Surrealism,,
49920,Precisionism,,
49921,Symbolism,,
49922,SÅçsaku hanga,,
49923,Impressionism,,
49924,Symbolism,,
49925,Neo-Expressionism,,
49926,Purism,,
49927,Romanticism,,
49928,Expressionism,,
49929,Art Informel,,
49930,SÅçsaku hanga,,
49931,SÅçsaku hanga,,
49932,SÅçsaku hanga,,
49933,SÅçsaku hanga,,
49934,SÅçsaku hanga,,
49935,SÅçsaku hanga,,
49936,NaÌøve Art (Primitivism),,
49937,Realism,,
49938,Post-Impressionism,,
49939,SÅçsaku hanga,,
49940,Art Nouveau (Modern),,
49941,Expressionism,,
49942,Symbolism,,
49943,Realism,,
49944,Symbolism,,
49945,Symbolism,,
49946,Art Informel,,
49947,SÅçsaku hanga,,
49948,SÅçsaku hanga,,
49949,SÅçsaku hanga,,
49950,Concretism,,
49951,Symbolism,,
49952,SÅçsaku hanga,,
49953,Realism,,
49954,Minimalism,,
49955,Abstract Expressionism,,
49956,Art Nouveau (Modern),,
49957,Color Field Painting,,
49958,Realism,,
49959,Realism,,
49960,Realism,,
49961,Concretism,,
49962,Romanticism,,
49963,Art Nouveau (Modern),,
49964,Color Field Painting,,
49965,SÅçsaku hanga,,
49966,SÅçsaku hanga,,
49967,SÅçsaku hanga,,
49968,SÅçsaku hanga,,
49969,SÅçsaku hanga,,
49970,Symbolism,,
49971,SÅçsaku hanga,,
49972,Post-Impressionism,,
49973,Dada,,
49974,Pop Art,,
49975,Surrealism,,
49976,Color Field Painting,,
49977,Minimalism,,
49978,Art Nouveau (Modern),,
49979,SÅçsaku hanga,,
49980,Baroque,,
49981,SÅçsaku hanga,,
49982,SÅçsaku hanga,,
49983,Romanticism,,
49984,SÅçsaku hanga,,
49985,Art Nouveau (Modern),,
49986,Neo-Dada,,
49987,Pop Art,,
49988,SÅçsaku hanga,,
49989,SÅçsaku hanga,,
49990,Mannerism (Late Renaissance),,
49991,Romanticism,,
49992,SÅçsaku hanga,,
49993,Abstract Expressionism,,
49994,Art Nouveau (Modern),,
49995,Expressionism,,
49996,Minimalism,,
49997,SÅçsaku hanga,,
49998,SÅçsaku hanga,,
49999,Expressionism,,
50000,Neoclassicism,,
50001,Symbolism,,
50002,SÅçsaku hanga,,
50003,SÅçsaku hanga,,
50004,Tachisme,,
50005,Romanticism,,
50006,Pop Art,,
50007,Romanticism,,
50008,SÅçsaku hanga,,
50009,Symbolism,,
50010,Surrealism,,
50011,Color Field Painting,,
50012,Ukiyo-e,,
50013,SÅçsaku hanga,,
50014,Abstract Art,,
50015,Concretism,,
50016,Art Nouveau (Modern),,
50017,SÅçsaku hanga,,
50018,Art Nouveau (Modern),,
50019,SÅçsaku hanga,,
50020,Baroque,,
50021,Romanticism,,
50022,Realism,,
50023,Expressionism,,
50024,SÅçsaku hanga,,
50025,SÅçsaku hanga,,
50026,Romanticism,,
50027,Pop Art,,
50028,SÅçsaku hanga,,
50029,Art Nouveau (Modern),,
50030,Romanticism,,
50031,Abstract Expressionism,,
50032,Art Nouveau (Modern),,
50033,SÅçsaku hanga,,
50034,SÅçsaku hanga,,
50035,SÅçsaku hanga,,
50036,Color Field Painting,,
50037,Realism,,
50038,Expressionism,,
50039,Symbolism,,
50040,Impressionism,,
50041,SÅçsaku hanga,,
50042,Analytical Cubism,,
50043,Neoclassicism,,
50044,Ink and wash painting,,
50045,Symbolism,,
50046,Surrealism,,
50047,SÅçsaku hanga,,
50048,SÅçsaku hanga,,
50049,SÅçsaku hanga,,
50050,Realism,,
50051,SÅçsaku hanga,,
50052,Abstract Expressionism,,
50053,Romanticism,,
50054,SÅçsaku hanga,,
50055,Post-Impressionism,,
50056,Naturalism,,
50057,High Renaissance,,
50058,Impressionism,,
50059,SÅçsaku hanga,,
50060,SÅçsaku hanga,,
50061,Romanticism,,
50062,SÅçsaku hanga,,
50063,Regionalism,,
50064,SÅçsaku hanga,,
50065,Cubism,,
50066,Expressionism,,
50067,Symbolism,,
50068,SÅçsaku hanga,,
50069,Realism,,
50070,Color Field Painting,,
50071,Romanticism,,
50072,Expressionism,,
50073,Realism,,
50074,Art Nouveau (Modern),,
50075,Impressionism,,
50076,SÅçsaku hanga,,
50077,SÅçsaku hanga,,
50078,Symbolism,,
50079,Art Informel,,
50080,Realism,,
50081,Romanticism,,
50082,Realism,,
50083,Color Field Painting,,
50084,Magic Realism,,
50085,Impressionism,,
50086,Realism,,
50087,Surrealism,,
50088,Symbolism,,
50089,Surrealism,,
50090,Abstract Expressionism,,
50091,Expressionism,,
50092,Impressionism,,
50093,Color Field Painting,,
50094,Art Nouveau (Modern),,
50095,Abstract Expressionism,,
50096,Surrealism,,
50097,Realism,,
50098,Expressionism,,
50099,Social Realism,,
50100,Realism,,
50101,Abstract Expressionism,,
50102,Realism,,
50103,Art Nouveau (Modern),,
50104,Art Nouveau (Modern),,
50105,Impressionism,,
50106,Social Realism,,
50107,Art Nouveau (Modern),,
50108,Kinetic Art,,
50109,Magic Realism,,
50110,Realism,,
50111,Realism,,
50112,Art Nouveau (Modern),,
50113,Abstract Expressionism,,
50114,Impressionism,,
50115,Early Renaissance,,
50116,Surrealism,,
50117,Art Nouveau (Modern),,
50118,Realism,,
50119,Surrealism,,
50120,Romanticism,,
50121,Kinetic Art,,
50122,Surrealism,,
50123,Early Renaissance,,
50124,High Renaissance,,
50125,Northern Renaissance,,
50126,Minimalism,,
50127,Art Informel,,
50128,Art Nouveau (Modern),,
50129,Abstract Expressionism,,
50130,Early Renaissance,,
50131,Art Nouveau (Modern),,
50132,Realism,,
50133,Realism,,
50134,Minimalism,,
50135,Post-Impressionism,,
50136,High Renaissance,,
50137,Neoclassicism,,
50138,Baroque,,
50139,Northern Renaissance,,
50140,Post-Impressionism,,
50141,Impressionism,,
50142,Early Renaissance,,
50143,Realism,,
50144,Art Nouveau (Modern),,
50145,Lyrical Abstraction,,
50146,Surrealism,,
50147,Cubism,,
50148,Abstract Expressionism,,
50149,Proto Renaissance,,
50150,Impressionism,,
50151,Art Nouveau (Modern),,
50152,Impressionism,,
50153,Surrealism,,
50154,Realism,,
50155,Art Nouveau (Modern),,
50156,Northern Renaissance,,
50157,Realism,,
50158,High Renaissance,,
50159,Expressionism,,
50160,Realism,,
50161,High Renaissance,,
50162,Realism,,
50163,Expressionism,,
50164,Impressionism,,
50165,Surrealism,,
50166,Art Nouveau (Modern),,
50167,High Renaissance,,
50168,Realism,,
50169,NaÌøve Art (Primitivism),,
50170,Post-Impressionism,,
50171,Impressionism,,
50172,Surrealism,,
50173,Magic Realism,,
50174,Contemporary Realism,,
50175,Expressionism,,
50176,Realism,,
50177,Color Field Painting,,
50178,High Renaissance,,
50179,Early Renaissance,,
50180,High Renaissance,,
50181,Impressionism,,
50182,Romanticism,,
50183,Post-Impressionism,,
50184,Romanticism,,
50185,Realism,,
50186,Surrealism,,
50187,High Renaissance,,
50188,NaÌøve Art (Primitivism),,
50189,Art Nouveau (Modern),,
50190,Romanticism,,
50191,Post-Impressionism,,
50192,Realism,,
50193,Realism,,
50194,Romanticism,,
50195,Fauvism,,
50196,Impressionism,,
50197,High Renaissance,,
50198,Early Renaissance,,
50199,Northern Renaissance,,
50200,Romanticism,,
50201,Post-Impressionism,,
50202,Academicism,,
50203,Abstract Expressionism,,
50204,Impressionism,,
50205,Symbolism,,
50206,Early Renaissance,,
50207,NaÌøve Art (Primitivism),,
50208,Art Nouveau (Modern),,
50209,Academicism,,
50210,Realism,,
50211,Realism,,
50212,Romanticism,,
50213,Realism,,
50214,High Renaissance,,
50215,Early Renaissance,,
50216,International Gothic,,
50217,Art Nouveau (Modern),,
50218,Post-Impressionism,,
50219,Post-Impressionism,,
50220,Surrealism,,
50221,Concretism,,
50222,Realism,,
50223,Realism,,
50224,Early Renaissance,,
50225,Art Nouveau (Modern),,
50226,NaÌøve Art (Primitivism),,
50227,Street art,,
50228,Realism,,
50229,Impressionism,,
50230,Tonalism,,
50231,Post-Impressionism,,
50232,Realism,,
50233,Early Renaissance,,
50234,High Renaissance,,
50235,High Renaissance,,
50236,Realism,,
50237,Post-Impressionism,,
50238,Realism,,
50239,Art Nouveau (Modern),,
50240,Baroque,,
50241,Impressionism,,
50242,Impressionism,,
50243,Realism,,
50244,Art Nouveau (Modern),,
50245,Academicism,,
50246,Early Renaissance,,
50247,Realism,,
50248,Realism,,
50249,Realism,,
50250,Impressionism,,
50251,Early Renaissance,,
50252,Early Renaissance,,
50253,High Renaissance,,
50254,Lyrical Abstraction,,
50255,Impressionism,,
50256,Op Art,,
50257,Rococo,,
50258,Realism,,
50259,Impressionism,,
50260,Lyrical Abstraction,,
50261,Early Renaissance,,
50262,Art Nouveau (Modern),,
50263,Realism,,
50264,Realism,,
50265,Realism,,
50266,Early Renaissance,,
50267,Baroque,,
50268,Northern Renaissance,,
50269,High Renaissance,,
50270,Tonalism,,
50271,Surrealism,,
50272,Surrealism,,
50273,Art Nouveau (Modern),,
50274,Post-Impressionism,,
50275,Nouveau RÌ©alisme,,
50276,Post-Impressionism,,
50277,Post-Impressionism,,
50278,Hyper-Realism,,
50279,Art Deco,,
50280,Early Renaissance,,
50281,Romanticism,,
50282,Realism,,
50283,Northern Renaissance,,
50284,Post-Impressionism,,
50285,Early Renaissance,,
50286,Expressionism,,
50287,Byzantine,,
50288,High Renaissance,,
50289,Impressionism,,
50290,Impressionism,,
50291,Impressionism,,
50292,Impressionism,,
50293,Color Field Painting,,
50294,Romanticism,,
50295,Realism,,
50296,Abstract Expressionism,,
50297,Post-Impressionism,,
50298,Impressionism,,
50299,Fauvism,,
50300,Impressionism,,
50301,Romanticism,,
50302,Impressionism,,
50303,NaÌøve Art (Primitivism),,
50304,Pop Art,,
50305,Impressionism,,
50306,Fauvism,,
50307,Realism,,
50308,Post-Impressionism,,
50309,Impressionism,,
50310,Art Nouveau (Modern),,
50311,Mannerism (Late Renaissance),,
50312,Romanticism,,
50313,Impressionism,,
50314,Post-Impressionism,,
50315,Post-Impressionism,,
50316,Pop Art,,
50317,Realism,,
50318,Impressionism,,
50319,Impressionism,,
50320,Impressionism,,
50321,P&D (Pattern and Decoration),,
50322,Realism,,
50323,Impressionism,,
50324,NaÌøve Art (Primitivism),,
50325,Impressionism,,
50326,Surrealism,,
50327,Magic Realism,,
50328,Realism,,
50329,Precisionism,,
50330,Impressionism,,
50331,Neo-Pop Art,,
50332,Social Realism,,
50333,Impressionism,,
50334,Symbolism,,
50335,Impressionism,,
50336,Impressionism,,
50337,Impressionism,,
50338,Impressionism,,
50339,Neo-Pop Art,,
50340,Impressionism,,
50341,Impressionism,,
50342,Impressionism,,
50343,Post-Impressionism,,
50344,Realism,,
50345,Post-Impressionism,,
50346,Impressionism,,
50347,Impressionism,,
50348,Mannerism (Late Renaissance),,
50349,High Renaissance,,
50350,Social Realism,,
50351,Impressionism,,
50352,Ukiyo-e,,
50353,Post-Impressionism,,
50354,Realism,,
50355,Romanticism,,
50356,Impressionism,,
50357,Impressionism,,
50358,Impressionism,,
50359,Impressionism,,
50360,Impressionism,,
50361,Post-Impressionism,,
50362,Art Nouveau (Modern),,
50363,Feminist Art,,
50364,Impressionism,,
50365,Expressionism,,
50366,Conceptual Art,,
50367,Impressionism,,
50368,Mannerism (Late Renaissance),,
50369,Early Renaissance,,
50370,Social Realism,,
50371,Post-Impressionism,,
50372,Expressionism,,
50373,Impressionism,,
50374,Impressionism,,
50375,Romanticism,,
50376,Impressionism,,
50377,Fauvism,,
50378,Realism,,
50379,Impressionism,,
50380,Impressionism,,
50381,Impressionism,,
50382,Feminist Art,,
50383,Pop Art,,
50384,Precisionism,,
50385,Impressionism,,
50386,Divisionism,,
50387,Symbolism,,
50388,Baroque,,
50389,Mannerism (Late Renaissance),,
50390,Realism,,
50391,Impressionism,,
50392,Neo-Romanticism,,
50393,Impressionism,,
50394,Pointillism,,
50395,Social Realism,,
50396,Post-Impressionism,,
50397,Realism,,
50398,Realism,,
50399,Impressionism,,
50400,Impressionism,,
50401,Post-Impressionism,,
50402,Divisionism,,
50403,Pop Art,,
50404,Impressionism,,
50405,SÅçsaku hanga,,
50406,Baroque,,
50407,Neoclassicism,,
50408,Early Renaissance,,
50409,Neoclassicism,,
50410,Post-Impressionism,,
50411,Post-Impressionism,,
50412,Impressionism,,
50413,Neo-Romanticism,,
50414,Post-Impressionism,,
50415,Mannerism (Late Renaissance),,
50416,Impressionism,,
50417,Social Realism,,
50418,Impressionism,,
50419,Post-Impressionism,,
50420,Surrealism,,
50421,Pop Art,,
50422,Neoclassicism,,
50423,Expressionism,,
50424,Realism,,
50425,Impressionism,,
50426,Impressionism,,
50427,Impressionism,,
50428,Neoclassicism,,
50429,Impressionism,,
50430,Realism,,
50431,Post-Impressionism,,
50432,Post-Impressionism,,
50433,Impressionism,,
50434,Post-Impressionism,,
50435,Impressionism,,
50436,Magic Realism,,
50437,Post-Impressionism,,
50438,Realism,,
50439,Neo-Romanticism,,
50440,Social Realism,,
50441,Impressionism,,
50442,Post-Impressionism,,
50443,Rococo,,
50444,Pop Art,,
50445,Magic Realism,,
50446,Baroque,,
50447,Surrealism,,
50448,Post-Impressionism,,
50449,Impressionism,,
50450,Expressionism,,
50451,Divisionism,,
50452,NaÌøve Art (Primitivism),,
50453,Impressionism,,
50454,Orphism,,
50455,Post-Impressionism,,
50456,Impressionism,,
50457,Ukiyo-e,,
50458,Social Realism,,
50459,Pop Art,,
50460,Baroque,,
50461,Biedermeier,,
50462,Post-Impressionism,,
50463,High Renaissance,,
50464,Surrealism,,
50465,Impressionism,,
50466,Post-Impressionism,,
50467,Divisionism,,
50468,Impressionism,,
50469,Impressionism,,
50470,Neo-Expressionism,,
50471,Post-Impressionism,,
50472,Expressionism,,
50473,Neo-Expressionism,,
50474,Realism,,
50475,Divisionism,,
50476,Symbolism,,
50477,Social Realism,,
50478,Post-Impressionism,,
50479,Expressionism,,
50480,Baroque,,
50481,Expressionism,,
50482,Post-Impressionism,,
50483,Impressionism,,
50484,Pointillism,,
50485,Impressionism,,
50486,Post-Impressionism,,
50487,Impressionism,,
50488,Impressionism,,
50489,Social Realism,,
50490,Impressionism,,
